"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2854","0.0-0.0","9/12/2023, 9:00:59 AM","conditionO","","","","","",""
"","call-function","1","2857","0.0-1.0","9/12/2023, 9:00:59 AM","conditionO","","","","","",""
"","instructions","2","33461","0.0-2.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":9189.099999904633},{""page_index"":1,""viewing_time"":5106.099999904633},{""page_index"":2,""viewing_time"":1770},{""page_index"":3,""viewing_time"":1620.4000000953674},{""page_index"":4,""viewing_time"":2011.2999997138977},{""page_index"":5,""viewing_time"":10905.700000286102}]","30602.89999961853","","",""
"","image-button-response","3","36395","0.0-3.0","9/12/2023, 9:00:59 AM","conditionO","","","2931.5","images/with_no_order_2.jpeg","1",""
"","instructions","4","37791","0.0-4.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":1395}]","1395.2999997138977","","",""
"","image-button-response","5","39382","0.0-5.0","9/12/2023, 9:00:59 AM","conditionO","","","1589.5","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","41683","0.0-6.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":2300.800000190735}]","2301.1000003814697","","",""
"","image-button-response","7","43521","0.0-7.0","9/12/2023, 9:00:59 AM","conditionO","","","1836.3999996185303","images/with_order_2.jpeg","0",""
"","instructions","8","44286","0.0-8.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":764.7999997138977}]","765","","",""
"","instructions","9","46251","0.0-9.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":1964.5}]","1964.6999998092651","","",""
"","image-button-response","10","51329","0.0-10.0","9/12/2023, 9:00:59 AM","conditionO","","","5077.300000190735","images/memory_example_1.jpg","0",""
"","instructions","11","53678","0.0-11.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":1334.3000001907349},{""page_index"":1,""viewing_time"":1013.9000000953674}]","2348.4000000953674","","",""
"","image-button-response","12","56805","0.0-12.0","9/12/2023, 9:00:59 AM","conditionO","","","3126.0999999046326","images/non_order_2.jpeg","1",""
"","image-button-response","13","58551","0.0-13.0","9/12/2023, 9:00:59 AM","conditionO","","","1744.9000000953674","images/scrambled_2.jpeg","2",""
"","image-button-response","14","62251","0.0-14.0","9/12/2023, 9:00:59 AM","conditionO","","","3698.4000000953674","images/order_2.jpeg","1",""
"","image-button-response","15","67644","0.0-15.0","9/12/2023, 9:00:59 AM","conditionO","","","5392.200000286102","images/memory_1.png","0",""
"","image-button-response","16","69287","0.0-16.0","9/12/2023, 9:00:59 AM","conditionO","","","1641.8000001907349","images/memory_2.png","1",""
"","image-button-response","17","71681","0.0-17.0","9/12/2023, 9:00:59 AM","conditionO","","","2393","images/memory_3.png","0",""
"","image-button-response","18","75370","0.0-18.0","9/12/2023, 9:00:59 AM","conditionO","","","3687.800000190735","images/scrambled_1.jpeg","1",""
"","image-button-response","19","96718","0.0-19.0","9/12/2023, 9:00:59 AM","conditionO","","","21347.800000190735","images/order_1.jpeg","2",""
"","image-button-response","20","108354","0.0-20.0","9/12/2023, 9:00:59 AM","conditionO","","","11634.39999961853","images/non_order_1.jpeg","1",""
"","image-button-response","21","110769","0.0-21.0","9/12/2023, 9:00:59 AM","conditionO","","","2413.7000002861023","images/memory_4.png","0",""
"","image-button-response","22","361813","0.0-22.0","9/12/2023, 9:00:59 AM","conditionO","","","251042.40000009537","images/memory_6.png","1",""
"","image-button-response","23","363229","0.0-23.0","9/12/2023, 9:00:59 AM","conditionO","","","1415.0999999046326","images/memory_5.png","0",""
"","image-button-response","24","366674","0.0-24.0","9/12/2023, 9:00:59 AM","conditionO","","","3444","images/non_order_44.jpeg","1",""
"","image-button-response","25","370118","0.0-25.0","9/12/2023, 9:00:59 AM","conditionO","","","3442.5","images/non_order_22.jpeg","1",""
"","image-button-response","26","373445","0.0-26.0","9/12/2023, 9:00:59 AM","conditionO","","","3326.0999999046326","images/order_66.jpeg","0",""
"","image-button-response","27","375922","0.0-27.0","9/12/2023, 9:00:59 AM","conditionO","","","2476","images/memory_14.jpg","0",""
"","image-button-response","28","380874","0.0-28.0","9/12/2023, 9:00:59 AM","conditionO","","","4950.300000190735","images/memory_15.jpg","0",""
"","image-button-response","29","383416","0.0-29.0","9/12/2023, 9:00:59 AM","conditionO","","","2541.0999999046326","images/memory_16.png","1",""
"","survey-text","30","386861","0.0-30.0","9/12/2023, 9:00:59 AM","conditionO","","","3441.5","","","{""Q0"":""33""}"
"","survey-text","31","390244","0.0-31.0","9/12/2023, 9:00:59 AM","conditionO","","","3375.5","","","{""Q0"":""Female""}"
"","instructions","32","393925","0.0-32.0","9/12/2023, 9:00:59 AM","conditionO","","[{""page_index"":0,""viewing_time"":3680.4000000953674}]","3680.699999809265","","",""
