"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","8507","0.0-0.0","9/12/2023, 8:10:31 AM","conditionO","","","","","",""
"","call-function","1","8508","0.0-1.0","9/12/2023, 8:10:31 AM","conditionO","","","","","",""
"","instructions","2","37997","0.0-2.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":2116.5999999046326},{""page_index"":1,""viewing_time"":10035.5},{""page_index"":2,""viewing_time"":8078.5},{""page_index"":3,""viewing_time"":2099.100000023842},{""page_index"":4,""viewing_time"":2118.899999976158},{""page_index"":5,""viewing_time"":5039.200000047684}]","29488.099999904633","","",""
"","image-button-response","3","43022","0.0-3.0","9/12/2023, 8:10:31 AM","conditionO","","","5023.299999952316","images/with_no_order_2.jpeg","1",""
"","instructions","4","45091","0.0-4.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":2068.5}]","2068.7999999523163","","",""
"","image-button-response","5","46246","0.0-5.0","9/12/2023, 8:10:31 AM","conditionO","","","1154.4000000953674","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","47380","0.0-6.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":1132.6999999284744}]","1132.8999999761581","","",""
"","image-button-response","7","48704","0.0-7.0","9/12/2023, 8:10:31 AM","conditionO","","","1322.7000000476837","images/with_order_2.jpeg","0",""
"","instructions","8","49735","0.0-8.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":1030.2000000476837}]","1030.5","","",""
"","instructions","9","52244","0.0-9.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":2508.1999999284744}]","2508.5","","",""
"","image-button-response","10","58862","0.0-10.0","9/12/2023, 8:10:31 AM","conditionO","","","6617.900000095367","images/memory_example_1.jpg","0",""
"","instructions","11","62168","0.0-11.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":1432.3999999761581},{""page_index"":1,""viewing_time"":1872.1000000238419}]","3304.7000000476837","","",""
"","image-button-response","12","65049","0.0-12.0","9/12/2023, 8:10:31 AM","conditionO","","","2880.399999976158","images/non_order_2.jpeg","1",""
"","image-button-response","13","67367","0.0-13.0","9/12/2023, 8:10:31 AM","conditionO","","","2317.2000000476837","images/scrambled_2.jpeg","2",""
"","image-button-response","14","74022","0.0-14.0","9/12/2023, 8:10:31 AM","conditionO","","","6653.600000023842","images/order_2.jpeg","1",""
"","image-button-response","15","79317","0.0-15.0","9/12/2023, 8:10:31 AM","conditionO","","","5293.700000047684","images/memory_1.png","1",""
"","image-button-response","16","83931","0.0-16.0","9/12/2023, 8:10:31 AM","conditionO","","","4613","images/memory_2.png","0",""
"","image-button-response","17","89664","0.0-17.0","9/12/2023, 8:10:31 AM","conditionO","","","5732","images/memory_3.png","0",""
"","image-button-response","18","95486","0.0-18.0","9/12/2023, 8:10:31 AM","conditionO","","","5820.299999952316","images/scrambled_1.jpeg","1",""
"","image-button-response","19","101847","0.0-19.0","9/12/2023, 8:10:31 AM","conditionO","","","6360.200000047684","images/order_1.jpeg","0",""
"","image-button-response","20","105210","0.0-20.0","9/12/2023, 8:10:31 AM","conditionO","","","3362.600000023842","images/non_order_1.jpeg","1",""
"","image-button-response","21","108515","0.0-21.0","9/12/2023, 8:10:31 AM","conditionO","","","3303.600000023842","images/memory_4.png","1",""
"","image-button-response","22","113291","0.0-22.0","9/12/2023, 8:10:31 AM","conditionO","","","4775.200000047684","images/memory_6.png","0",""
"","image-button-response","23","117852","0.0-23.0","9/12/2023, 8:10:31 AM","conditionO","","","4558.200000047684","images/memory_5.png","0",""
"","image-button-response","24","122597","0.0-24.0","9/12/2023, 8:10:31 AM","conditionO","","","4744.5","images/non_order_44.jpeg","1",""
"","image-button-response","25","128768","0.0-25.0","9/12/2023, 8:10:31 AM","conditionO","","","6169.800000071526","images/non_order_22.jpeg","1",""
"","image-button-response","26","133484","0.0-26.0","9/12/2023, 8:10:31 AM","conditionO","","","4714.600000023842","images/order_66.jpeg","0",""
"","image-button-response","27","136760","0.0-27.0","9/12/2023, 8:10:31 AM","conditionO","","","3274.6999999284744","images/memory_14.jpg","1",""
"","image-button-response","28","140437","0.0-28.0","9/12/2023, 8:10:31 AM","conditionO","","","3676.5","images/memory_15.jpg","0",""
"","image-button-response","29","143852","0.0-29.0","9/12/2023, 8:10:31 AM","conditionO","","","3413.2999999523163","images/memory_16.png","1",""
"","survey-text","30","151544","0.0-30.0","9/12/2023, 8:10:31 AM","conditionO","","","7688.600000023842","","","{""Q0"":""34""}"
"","survey-text","31","155741","0.0-31.0","9/12/2023, 8:10:31 AM","conditionO","","","4191.700000047684","","","{""Q0"":""Female""}"
"","instructions","32","163981","0.0-32.0","9/12/2023, 8:10:31 AM","conditionO","","[{""page_index"":0,""viewing_time"":8238.400000095367}]","8238.700000047684","","",""
