"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","1898","0.0-0.0","9/12/2023, 9:16:26 AM","conditionS","","","","","",""
"","call-function","1","1900","0.0-1.0","9/12/2023, 9:16:26 AM","conditionS","","","","","",""
"","instructions","2","33378","0.0-2.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":1068.8000001907349},{""page_index"":1,""viewing_time"":13383.599999904633},{""page_index"":2,""viewing_time"":6888.200000286102},{""page_index"":3,""viewing_time"":2247.5},{""page_index"":4,""viewing_time"":2616.0999999046326},{""page_index"":5,""viewing_time"":5272}]","31477.200000286102","","",""
"","image-button-response","3","35514","0.0-3.0","9/12/2023, 9:16:26 AM","conditionS","","","2133.9000000953674","images/with_no_order_2.jpeg","1",""
"","instructions","4","37801","0.0-4.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":2286.300000190735}]","2286.699999809265","","",""
"","image-button-response","5","39394","0.0-5.0","9/12/2023, 9:16:26 AM","conditionS","","","1590.5999999046326","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","40321","0.0-6.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":926.4000000953674}]","926.5999999046326","","",""
"","image-button-response","7","42001","0.0-7.0","9/12/2023, 9:16:26 AM","conditionS","","","1679","images/with_order_2.jpeg","0",""
"","instructions","8","42785","0.0-8.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":783.1000003814697}]","783.4000000953674","","",""
"","instructions","9","46129","0.0-9.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":3343.300000190735}]","3343.5","","",""
"","image-button-response","10","53192","0.0-10.0","9/12/2023, 9:16:26 AM","conditionS","","","7062.5","images/memory_example_1.jpg","0",""
"","instructions","11","55633","0.0-11.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":1423.2000002861023},{""page_index"":1,""viewing_time"":1016.3999996185303}]","2439.9000000953674","","",""
"","image-button-response","12","60105","0.0-12.0","9/12/2023, 9:16:26 AM","conditionS","","","4470.299999713898","images/non_order_2.jpeg","1",""
"","image-button-response","13","63713","0.0-13.0","9/12/2023, 9:16:26 AM","conditionS","","","3607","images/scrambled_2.jpeg","2",""
"","image-button-response","14","68633","0.0-14.0","9/12/2023, 9:16:26 AM","conditionS","","","4918.099999904633","images/order_2.jpeg","1",""
"","image-button-response","15","75633","0.0-15.0","9/12/2023, 9:16:26 AM","conditionS","","","6998.900000095367","images/memory_1.png","0",""
"","image-button-response","16","80993","0.0-16.0","9/12/2023, 9:16:26 AM","conditionS","","","5358.400000095367","images/memory_2.png","0",""
"","image-button-response","17","86177","0.0-17.0","9/12/2023, 9:16:26 AM","conditionS","","","5182.900000095367","images/memory_3.png","0",""
"","image-button-response","18","94001","0.0-18.0","9/12/2023, 9:16:26 AM","conditionS","","","7822.300000190735","images/scrambled_1.jpeg","2",""
"","image-button-response","19","97976","0.0-19.0","9/12/2023, 9:16:26 AM","conditionS","","","3973.4000000953674","images/order_1.jpeg","0",""
"","image-button-response","20","103736","0.0-20.0","9/12/2023, 9:16:26 AM","conditionS","","","5758.5","images/non_order_1.jpeg","1",""
"","image-button-response","21","106920","0.0-21.0","9/12/2023, 9:16:26 AM","conditionS","","","3182.7000002861023","images/memory_4.png","1",""
"","image-button-response","22","110376","0.0-22.0","9/12/2023, 9:16:26 AM","conditionS","","","3453.699999809265","images/memory_6.png","0",""
"","image-button-response","23","116128","0.0-23.0","9/12/2023, 9:16:26 AM","conditionS","","","5751.099999904633","images/memory_5.png","1",""
"","image-button-response","24","120121","0.0-24.0","9/12/2023, 9:16:26 AM","conditionS","","","3990.9000000953674","images/non_order_44.jpeg","1",""
"","image-button-response","25","125257","0.0-25.0","9/12/2023, 9:16:26 AM","conditionS","","","5134.199999809265","images/non_order_22.jpeg","1",""
"","image-button-response","26","128210","0.0-26.0","9/12/2023, 9:16:26 AM","conditionS","","","2950","images/order_66.jpeg","0",""
"","image-button-response","27","131945","0.0-27.0","9/12/2023, 9:16:26 AM","conditionS","","","3733.7000002861023","images/memory_14.jpg","1",""
"","image-button-response","28","136537","0.0-28.0","9/12/2023, 9:16:26 AM","conditionS","","","4590.799999713898","images/memory_15.jpg","0",""
"","image-button-response","29","140758","0.0-29.0","9/12/2023, 9:16:26 AM","conditionS","","","4219.89999961853","images/memory_16.png","1",""
"","survey-text","30","143665","0.0-30.0","9/12/2023, 9:16:26 AM","conditionS","","","2903.699999809265","","","{""Q0"":""31""}"
"","survey-text","31","146769","0.0-31.0","9/12/2023, 9:16:26 AM","conditionS","","","3101.9000000953674","","","{""Q0"":""male""}"
"","instructions","32","160264","0.0-32.0","9/12/2023, 9:16:26 AM","conditionS","","[{""page_index"":0,""viewing_time"":13494.699999809265}]","13495","","",""
