"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2847","0.0-0.0","9/12/2023, 8:29:16 AM","conditionO","","","","","",""
"","call-function","1","2848","0.0-1.0","9/12/2023, 8:29:16 AM","conditionO","","","","","",""
"","instructions","2","17526","0.0-2.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":925.0999999046326},{""page_index"":1,""viewing_time"":3159.9000000953674},{""page_index"":2,""viewing_time"":2392.199999809265},{""page_index"":3,""viewing_time"":1863.8000001907349},{""page_index"":4,""viewing_time"":2360.0999999046326},{""page_index"":5,""viewing_time"":3976.2999997138977}]","14677.599999904633","","",""
"","image-button-response","3","23230","0.0-3.0","9/12/2023, 8:29:16 AM","conditionO","","","5703","images/with_no_order_2.jpeg","1",""
"","instructions","4","24518","0.0-4.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":1287.2999997138977}]","1287.4000000953674","","",""
"","image-button-response","5","25918","0.0-5.0","9/12/2023, 8:29:16 AM","conditionO","","","1398.8999996185303","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","26742","0.0-6.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":823.3999996185303}]","823.6999998092651","","",""
"","image-button-response","7","28446","0.0-7.0","9/12/2023, 8:29:16 AM","conditionO","","","1703.2000002861023","images/with_order_2.jpeg","0",""
"","instructions","8","29326","0.0-8.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":879.5999999046326}]","879.7999997138977","","",""
"","instructions","9","33334","0.0-9.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":4007.4000000953674}]","4007.5","","",""
"","image-button-response","10","57838","0.0-10.0","9/12/2023, 8:29:16 AM","conditionO","","","24503.200000286102","images/memory_example_1.jpg","1",""
"","instructions","11","61879","0.0-11.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":2655.6000003814697},{""page_index"":1,""viewing_time"":1384}]","4039.7000002861023","","",""
"","image-button-response","12","67639","0.0-12.0","9/12/2023, 8:29:16 AM","conditionO","","","5759.400000095367","images/non_order_2.jpeg","1",""
"","image-button-response","13","72199","0.0-13.0","9/12/2023, 8:29:16 AM","conditionO","","","4559.300000190735","images/scrambled_2.jpeg","2",""
"","image-button-response","14","79919","0.0-14.0","9/12/2023, 8:29:16 AM","conditionO","","","7719.300000190735","images/order_2.jpeg","1",""
"","image-button-response","15","97472","0.0-15.0","9/12/2023, 8:29:16 AM","conditionO","","","17551.39999961853","images/memory_1.png","1",""
"","image-button-response","16","105239","0.0-16.0","9/12/2023, 8:29:16 AM","conditionO","","","7766.599999904633","images/memory_2.png","0",""
"","image-button-response","17","110055","0.0-17.0","9/12/2023, 8:29:16 AM","conditionO","","","4815.400000095367","images/memory_3.png","0",""
"","image-button-response","18","125216","0.0-18.0","9/12/2023, 8:29:16 AM","conditionO","","","15159.199999809265","images/scrambled_1.jpeg","2",""
"","image-button-response","19","134696","0.0-19.0","9/12/2023, 8:29:16 AM","conditionO","","","9478.799999713898","images/order_1.jpeg","0",""
"","image-button-response","20","141615","0.0-20.0","9/12/2023, 8:29:16 AM","conditionO","","","6919","images/non_order_1.jpeg","1",""
"","image-button-response","21","146223","0.0-21.0","9/12/2023, 8:29:16 AM","conditionO","","","4607","images/memory_4.png","0",""
"","image-button-response","22","149919","0.0-22.0","9/12/2023, 8:29:16 AM","conditionO","","","3695.300000190735","images/memory_6.png","0",""
"","image-button-response","23","156727","0.0-23.0","9/12/2023, 8:29:16 AM","conditionO","","","6799","images/memory_5.png","1",""
"","image-button-response","24","167503","0.0-24.0","9/12/2023, 8:29:16 AM","conditionO","","","10775.800000190735","images/non_order_44.jpeg","1",""
"","image-button-response","25","184000","0.0-25.0","9/12/2023, 8:29:16 AM","conditionO","","","16495","images/non_order_22.jpeg","1",""
"","image-button-response","26","188920","0.0-26.0","9/12/2023, 8:29:16 AM","conditionO","","","4919.5","images/order_66.jpeg","0",""
"","image-button-response","27","196616","0.0-27.0","9/12/2023, 8:29:16 AM","conditionO","","","7695.300000190735","images/memory_14.jpg","0",""
"","image-button-response","28","200856","0.0-28.0","9/12/2023, 8:29:16 AM","conditionO","","","4239.5","images/memory_15.jpg","1",""
"","image-button-response","29","204660","0.0-29.0","9/12/2023, 8:29:16 AM","conditionO","","","3803","images/memory_16.png","1",""
"","survey-text","30","207479","0.0-30.0","9/12/2023, 8:29:16 AM","conditionO","","","2807.9000000953674","","","{""Q0"":""35""}"
"","survey-text","31","210920","0.0-31.0","9/12/2023, 8:29:16 AM","conditionO","","","3436.5999999046326","","","{""Q0"":""male""}"
"","instructions","32","216024","0.0-32.0","9/12/2023, 8:29:16 AM","conditionO","","[{""page_index"":0,""viewing_time"":5103.400000095367}]","5103.599999904633","","",""
