"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","5444","0.0-0.0","9/12/2023, 9:21:10 AM","conditionS","","","","","",""
"","call-function","1","5447","0.0-1.0","9/12/2023, 9:21:10 AM","conditionS","","","","","",""
"","instructions","2","41510","0.0-2.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":3232.2999999523163},{""page_index"":1,""viewing_time"":11857.899999976158},{""page_index"":2,""viewing_time"":6031.800000071526},{""page_index"":3,""viewing_time"":2758.100000023842},{""page_index"":4,""viewing_time"":3702},{""page_index"":5,""viewing_time"":8474}]","36056.5","","",""
"","image-button-response","3","48218","0.0-3.0","9/12/2023, 9:21:10 AM","conditionS","","","6707","images/with_no_order_2.jpeg","1",""
"","instructions","4","51141","0.0-4.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":2922.899999976158}]","2923.0999999046326","","",""
"","image-button-response","5","52842","0.0-5.0","9/12/2023, 9:21:10 AM","conditionS","","","1699","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","54688","0.0-6.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":1845.3000000715256}]","1845.6000000238419","","",""
"","image-button-response","7","56892","0.0-7.0","9/12/2023, 9:21:10 AM","conditionS","","","2203.0999999046326","images/with_order_2.jpeg","0",""
"","instructions","8","58642","0.0-8.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":1749.2000000476837}]","1749.6000000238419","","",""
"","instructions","9","64822","0.0-9.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":6179.399999976158}]","6179.700000047684","","",""
"","image-button-response","10","72194","0.0-10.0","9/12/2023, 9:21:10 AM","conditionS","","","7371.100000023842","images/memory_example_1.jpg","0",""
"","instructions","11","76771","0.0-11.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":1431.2000000476837},{""page_index"":1,""viewing_time"":3145.6999999284744}]","4577.100000023842","","",""
"","image-button-response","12","83307","0.0-12.0","9/12/2023, 9:21:10 AM","conditionS","","","6535.199999928474","images/non_order_2.jpeg","1",""
"","image-button-response","13","88921","0.0-13.0","9/12/2023, 9:21:10 AM","conditionS","","","5613.399999976158","images/scrambled_2.jpeg","2",""
"","image-button-response","14","96814","0.0-14.0","9/12/2023, 9:21:10 AM","conditionS","","","7891.199999928474","images/order_2.jpeg","1",""
"","image-button-response","15","102742","0.0-15.0","9/12/2023, 9:21:10 AM","conditionS","","","5927.400000095367","images/memory_1.png","1",""
"","image-button-response","16","106530","0.0-16.0","9/12/2023, 9:21:10 AM","conditionS","","","3786.7999999523163","images/memory_2.png","1",""
"","image-button-response","17","109752","0.0-17.0","9/12/2023, 9:21:10 AM","conditionS","","","3221.5999999046326","images/memory_3.png","0",""
"","image-button-response","18","126946","0.0-18.0","9/12/2023, 9:21:10 AM","conditionS","","","17192.699999928474","images/scrambled_1.jpeg","2",""
"","image-button-response","19","133196","0.0-19.0","9/12/2023, 9:21:10 AM","conditionS","","","6248.899999976158","images/order_1.jpeg","0",""
"","image-button-response","20","140746","0.0-20.0","9/12/2023, 9:21:10 AM","conditionS","","","7549.699999928474","images/non_order_1.jpeg","1",""
"","image-button-response","21","144084","0.0-21.0","9/12/2023, 9:21:10 AM","conditionS","","","3337.0999999046326","images/memory_4.png","1",""
"","image-button-response","22","147398","0.0-22.0","9/12/2023, 9:21:10 AM","conditionS","","","3312.5999999046326","images/memory_6.png","0",""
"","image-button-response","23","153470","0.0-23.0","9/12/2023, 9:21:10 AM","conditionS","","","6071.199999928474","images/memory_5.png","1",""
"","image-button-response","24","171056","0.0-24.0","9/12/2023, 9:21:10 AM","conditionS","","","17587","images/non_order_44.jpeg","1",""
"","image-button-response","25","182076","0.0-25.0","9/12/2023, 9:21:10 AM","conditionS","","","11018.899999976158","images/non_order_22.jpeg","1",""
"","image-button-response","26","190313","0.0-26.0","9/12/2023, 9:21:10 AM","conditionS","","","8235.400000095367","images/order_66.jpeg","0",""
"","image-button-response","27","195224","0.0-27.0","9/12/2023, 9:21:10 AM","conditionS","","","4910.700000047684","images/memory_14.jpg","1",""
"","image-button-response","28","201498","0.0-28.0","9/12/2023, 9:21:10 AM","conditionS","","","6273.100000023842","images/memory_15.jpg","1",""
"","image-button-response","29","204308","0.0-29.0","9/12/2023, 9:21:10 AM","conditionS","","","2808.9000000953674","images/memory_16.png","1",""
"","survey-text","30","208187","0.0-30.0","9/12/2023, 9:21:10 AM","conditionS","","","3874.2999999523163","","","{""Q0"":""34""}"
"","survey-text","31","220426","0.0-31.0","9/12/2023, 9:21:10 AM","conditionS","","","12231.799999952316","","","{""Q0"":""FEMALE""}"
"","instructions","32","231674","0.0-32.0","9/12/2023, 9:21:10 AM","conditionS","","[{""page_index"":0,""viewing_time"":11247.200000047684}]","11247.5","","",""
