"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2355","0.0-0.0","9/12/2023, 9:15:47 AM","conditionO","","","","","",""
"","call-function","1","2356","0.0-1.0","9/12/2023, 9:15:47 AM","conditionO","","","","","",""
"","instructions","2","12829","0.0-2.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":920.1000000238419},{""page_index"":1,""viewing_time"":3463.7999999523163},{""page_index"":2,""viewing_time"":1672.2000000476837},{""page_index"":3,""viewing_time"":1112.5},{""page_index"":4,""viewing_time"":1471.5},{""page_index"":5,""viewing_time"":1832}]","10472.399999976158","","",""
"","image-button-response","3","14862","0.0-3.0","9/12/2023, 9:15:47 AM","conditionO","","","2031.1999999284744","images/with_no_order_2.jpeg","1",""
"","instructions","4","16429","0.0-4.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":1567.2000000476837}]","1567.3999999761581","","",""
"","image-button-response","5","17605","0.0-5.0","9/12/2023, 9:15:47 AM","conditionO","","","1175.3999999761581","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","18341","0.0-6.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":735.2000000476837}]","735.3000000715256","","",""
"","image-button-response","7","19557","0.0-7.0","9/12/2023, 9:15:47 AM","conditionO","","","1215.6000000238419","images/with_order_2.jpeg","0",""
"","instructions","8","20325","0.0-8.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":767.5}]","767.5999999046326","","",""
"","instructions","9","21613","0.0-9.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":1287.6000000238419}]","1287.7999999523163","","",""
"","image-button-response","10","25909","0.0-10.0","9/12/2023, 9:15:47 AM","conditionO","","","4295.300000071526","images/memory_example_1.jpg","1",""
"","instructions","11","28558","0.0-11.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":1799.5},{""page_index"":1,""viewing_time"":848.0999999046326}]","2647.7999999523163","","",""
"","image-button-response","12","31533","0.0-12.0","9/12/2023, 9:15:47 AM","conditionO","","","2975.100000023842","images/non_order_2.jpeg","1",""
"","image-button-response","13","34806","0.0-13.0","9/12/2023, 9:15:47 AM","conditionO","","","3271.7000000476837","images/scrambled_2.jpeg","2",""
"","image-button-response","14","40046","0.0-14.0","9/12/2023, 9:15:47 AM","conditionO","","","5238.600000023842","images/order_2.jpeg","1",""
"","image-button-response","15","46485","0.0-15.0","9/12/2023, 9:15:47 AM","conditionO","","","6439.100000023842","images/memory_1.png","0",""
"","image-button-response","16","50229","0.0-16.0","9/12/2023, 9:15:47 AM","conditionO","","","3743.3000000715256","images/memory_2.png","0",""
"","image-button-response","17","54085","0.0-17.0","9/12/2023, 9:15:47 AM","conditionO","","","3855.4000000953674","images/memory_3.png","0",""
"","image-button-response","18","62029","0.0-18.0","9/12/2023, 9:15:47 AM","conditionO","","","7943.100000023842","images/scrambled_1.jpeg","2",""
"","image-button-response","19","67221","0.0-19.0","9/12/2023, 9:15:47 AM","conditionO","","","5191.399999976158","images/order_1.jpeg","0",""
"","image-button-response","20","71437","0.0-20.0","9/12/2023, 9:15:47 AM","conditionO","","","4215.200000047684","images/non_order_1.jpeg","1",""
"","image-button-response","21","76565","0.0-21.0","9/12/2023, 9:15:47 AM","conditionO","","","5127.5","images/memory_4.png","1",""
"","image-button-response","22","81893","0.0-22.0","9/12/2023, 9:15:47 AM","conditionO","","","5327","images/memory_6.png","0",""
"","image-button-response","23","85165","0.0-23.0","9/12/2023, 9:15:47 AM","conditionO","","","3271.2999999523163","images/memory_5.png","1",""
"","image-button-response","24","89206","0.0-24.0","9/12/2023, 9:15:47 AM","conditionO","","","4039.399999976158","images/non_order_44.jpeg","1",""
"","image-button-response","25","101173","0.0-25.0","9/12/2023, 9:15:47 AM","conditionO","","","11967.100000023842","images/non_order_22.jpeg","1",""
"","image-button-response","26","113781","0.0-26.0","9/12/2023, 9:15:47 AM","conditionO","","","12607.5","images/order_66.jpeg","0",""
"","image-button-response","27","116125","0.0-27.0","9/12/2023, 9:15:47 AM","conditionO","","","2343.100000023842","images/memory_14.jpg","1",""
"","image-button-response","28","119669","0.0-28.0","9/12/2023, 9:15:47 AM","conditionO","","","3543.5","images/memory_15.jpg","1",""
"","image-button-response","29","121469","0.0-29.0","9/12/2023, 9:15:47 AM","conditionO","","","1799.2000000476837","images/memory_16.png","1",""
"","survey-text","30","124431","0.0-30.0","9/12/2023, 9:15:47 AM","conditionO","","","2959.2999999523163","","","{""Q0"":""36""}"
"","survey-text","31","127702","0.0-31.0","9/12/2023, 9:15:47 AM","conditionO","","","3268","","","{""Q0"":""male""}"
"","instructions","32","935597","0.0-32.0","9/12/2023, 9:15:47 AM","conditionO","","[{""page_index"":0,""viewing_time"":807894.6999999285}]","807895.1999999285","","",""
