"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","6718","0.0-0.0","9/12/2023, 9:51:00 AM","conditionO","","","","","",""
"","call-function","1","6719","0.0-1.0","9/12/2023, 9:51:00 AM","conditionO","","","","","",""
"","instructions","2","27459","0.0-2.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":2006.7000000011176},{""page_index"":1,""viewing_time"":8702.299999998882},{""page_index"":2,""viewing_time"":2468},{""page_index"":3,""viewing_time"":1707.2000000011176},{""page_index"":4,""viewing_time"":2260.699999999255},{""page_index"":5,""viewing_time"":3594.2000000011176}]","20739.400000000373","","",""
"","image-button-response","3","29892","0.0-3.0","9/12/2023, 9:51:00 AM","conditionO","","","2432.4000000003725","images/with_no_order_2.jpeg","1",""
"","instructions","4","31634","0.0-4.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":1741.0999999996275}]","1741.300000000745","","",""
"","image-button-response","5","33514","0.0-5.0","9/12/2023, 9:51:00 AM","conditionO","","","1879.5","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","34752","0.0-6.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":1236.9000000003725}]","1237.199999999255","","",""
"","image-button-response","7","36342","0.0-7.0","9/12/2023, 9:51:00 AM","conditionO","","","1589.300000000745","images/with_order_2.jpeg","0",""
"","instructions","8","37447","0.0-8.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":1105.5999999996275}]","1105.5999999996275","","",""
"","instructions","9","38947","0.0-9.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":1499.5999999996275}]","1499.5999999996275","","",""
"","image-button-response","10","59877","0.0-10.0","9/12/2023, 9:51:00 AM","conditionO","","","20929.800000000745","images/memory_example_1.jpg","0",""
"","instructions","11","63459","0.0-11.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":2198.0999999996275},{""page_index"":1,""viewing_time"":1382.800000000745}]","3581.0999999996275","","",""
"","image-button-response","12","67919","0.0-12.0","9/12/2023, 9:51:00 AM","conditionO","","","4459.700000001118","images/non_order_2.jpeg","1",""
"","image-button-response","13","72262","0.0-13.0","9/12/2023, 9:51:00 AM","conditionO","","","4342","images/scrambled_2.jpeg","2",""
"","image-button-response","14","80193","0.0-14.0","9/12/2023, 9:51:00 AM","conditionO","","","7930.300000000745","images/order_2.jpeg","1",""
"","image-button-response","15","91125","0.0-15.0","9/12/2023, 9:51:00 AM","conditionO","","","10931","images/memory_1.png","1",""
"","image-button-response","16","94264","0.0-16.0","9/12/2023, 9:51:00 AM","conditionO","","","3138.2999999988824","images/memory_2.png","0",""
"","image-button-response","17","102022","0.0-17.0","9/12/2023, 9:51:00 AM","conditionO","","","7757.300000000745","images/memory_3.png","0",""
"","image-button-response","18","109247","0.0-18.0","9/12/2023, 9:51:00 AM","conditionO","","","7225.10000000149","images/scrambled_1.jpeg","1",""
"","image-button-response","19","114627","0.0-19.0","9/12/2023, 9:51:00 AM","conditionO","","","5379","images/order_1.jpeg","0",""
"","image-button-response","20","119253","0.0-20.0","9/12/2023, 9:51:00 AM","conditionO","","","4625","images/non_order_1.jpeg","1",""
"","image-button-response","21","124086","0.0-21.0","9/12/2023, 9:51:00 AM","conditionO","","","4832.200000001118","images/memory_4.png","1",""
"","image-button-response","22","127369","0.0-22.0","9/12/2023, 9:51:00 AM","conditionO","","","3283.10000000149","images/memory_6.png","0",""
"","image-button-response","23","134677","0.0-23.0","9/12/2023, 9:51:00 AM","conditionO","","","7307.5","images/memory_5.png","1",""
"","image-button-response","24","138328","0.0-24.0","9/12/2023, 9:51:00 AM","conditionO","","","3650.199999999255","images/non_order_44.jpeg","1",""
"","image-button-response","25","143471","0.0-25.0","9/12/2023, 9:51:00 AM","conditionO","","","5142.10000000149","images/non_order_22.jpeg","1",""
"","image-button-response","26","147406","0.0-26.0","9/12/2023, 9:51:00 AM","conditionO","","","3934.5999999996275","images/order_66.jpeg","0",""
"","image-button-response","27","151388","0.0-27.0","9/12/2023, 9:51:00 AM","conditionO","","","3981.5","images/memory_14.jpg","0",""
"","image-button-response","28","157404","0.0-28.0","9/12/2023, 9:51:00 AM","conditionO","","","6014.699999999255","images/memory_15.jpg","1",""
"","image-button-response","29","162776","0.0-29.0","9/12/2023, 9:51:00 AM","conditionO","","","5371.89999999851","images/memory_16.png","1",""
"","survey-text","30","166448","0.0-30.0","9/12/2023, 9:51:00 AM","conditionO","","","3669.5999999996275","","","{""Q0"":""29""}"
"","survey-text","31","169967","0.0-31.0","9/12/2023, 9:51:00 AM","conditionO","","","3517.0999999996275","","","{""Q0"":""male""}"
"","instructions","32","175651","0.0-32.0","9/12/2023, 9:51:00 AM","conditionO","","[{""page_index"":0,""viewing_time"":5683.5999999996275}]","5683.799999998882","","",""
