"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","value","view_history","rt","stimulus","button_pressed","responses"
"true","fullscreen","0","2380","0.0-0.0","9/12/2023, 9:03:41 AM","conditionS","","","","","",""
"","call-function","1","2382","0.0-1.0","9/12/2023, 9:03:41 AM","conditionS","","","","","",""
"","instructions","2","38981","0.0-2.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":1541.8000001907349},{""page_index"":1,""viewing_time"":20904.099999904633},{""page_index"":2,""viewing_time"":3445.9000000953674},{""page_index"":3,""viewing_time"":1523.9000000953674},{""page_index"":4,""viewing_time"":2745.0999999046326},{""page_index"":5,""viewing_time"":6436.900000095367}]","36598.300000190735","","",""
"","image-button-response","3","41447","0.0-3.0","9/12/2023, 9:03:41 AM","conditionS","","","2464.4000000953674","images/with_no_order_2.jpeg","1",""
"","instructions","4","43717","0.0-4.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":2268.5}]","2268.9000000953674","","",""
"","image-button-response","5","45284","0.0-5.0","9/12/2023, 9:03:41 AM","conditionS","","","1566.5999999046326","images/with_no_no_order_2.jpeg","2",""
"","instructions","6","46612","0.0-6.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":1326.8000001907349}]","1327.0999999046326","","",""
"","image-button-response","7","49348","0.0-7.0","9/12/2023, 9:03:41 AM","conditionS","","","2734.4000000953674","images/with_order_2.jpeg","0",""
"","instructions","8","50257","0.0-8.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":908.8999996185303}]","909.1999998092651","","",""
"","instructions","9","51438","0.0-9.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":1179.2000002861023}]","1179.6000003814697","","",""
"","image-button-response","10","57068","0.0-10.0","9/12/2023, 9:03:41 AM","conditionS","","","5628.400000095367","images/memory_example_1.jpg","0",""
"","instructions","11","80978","0.0-11.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":1830.9000000953674},{""page_index"":1,""viewing_time"":22078.099999904633}]","23909.5","","",""
"","image-button-response","12","84494","0.0-12.0","9/12/2023, 9:03:41 AM","conditionS","","","3514.300000190735","images/non_order_2.jpeg","1",""
"","image-button-response","13","87100","0.0-13.0","9/12/2023, 9:03:41 AM","conditionS","","","2604.4000000953674","images/scrambled_2.jpeg","2",""
"","image-button-response","14","93598","0.0-14.0","9/12/2023, 9:03:41 AM","conditionS","","","6496.5","images/order_2.jpeg","1",""
"","image-button-response","15","102548","0.0-15.0","9/12/2023, 9:03:41 AM","conditionS","","","8948.099999904633","images/memory_1.png","0",""
"","image-button-response","16","107428","0.0-16.0","9/12/2023, 9:03:41 AM","conditionS","","","4878.60000038147","images/memory_2.png","1",""
"","image-button-response","17","109588","0.0-17.0","9/12/2023, 9:03:41 AM","conditionS","","","2158.6000003814697","images/memory_3.png","0",""
"","image-button-response","18","117614","0.0-18.0","9/12/2023, 9:03:41 AM","conditionS","","","8024.700000286102","images/scrambled_1.jpeg","1",""
"","image-button-response","19","123378","0.0-19.0","9/12/2023, 9:03:41 AM","conditionS","","","5762.5","images/order_1.jpeg","0",""
"","image-button-response","20","139970","0.0-20.0","9/12/2023, 9:03:41 AM","conditionS","","","16591","images/non_order_1.jpeg","1",""
"","image-button-response","21","146254","0.0-21.0","9/12/2023, 9:03:41 AM","conditionS","","","6282.599999904633","images/memory_4.png","0",""
"","image-button-response","22","149574","0.0-22.0","9/12/2023, 9:03:41 AM","conditionS","","","3318.5","images/memory_6.png","0",""
"","image-button-response","23","151907","0.0-23.0","9/12/2023, 9:03:41 AM","conditionS","","","2330.6000003814697","images/memory_5.png","0",""
"","image-button-response","24","157170","0.0-24.0","9/12/2023, 9:03:41 AM","conditionS","","","5262.099999904633","images/non_order_44.jpeg","1",""
"","image-button-response","25","162466","0.0-25.0","9/12/2023, 9:03:41 AM","conditionS","","","5294.900000095367","images/non_order_22.jpeg","1",""
"","image-button-response","26","165955","0.0-26.0","9/12/2023, 9:03:41 AM","conditionS","","","3486.5999999046326","images/order_66.jpeg","1",""
"","image-button-response","27","171342","0.0-27.0","9/12/2023, 9:03:41 AM","conditionS","","","5386.700000286102","images/memory_14.jpg","0",""
"","image-button-response","28","177636","0.0-28.0","9/12/2023, 9:03:41 AM","conditionS","","","6292.800000190735","images/memory_15.jpg","0",""
"","image-button-response","29","179147","0.0-29.0","9/12/2023, 9:03:41 AM","conditionS","","","1510.4000000953674","images/memory_16.png","1",""
"","survey-text","30","181865","0.0-30.0","9/12/2023, 9:03:41 AM","conditionS","","","2711.2999997138977","","","{""Q0"":""29""}"
"","survey-text","31","188424","0.0-31.0","9/12/2023, 9:03:41 AM","conditionS","","","6552.39999961853","","","{""Q0"":""female""}"
"","instructions","32","193588","0.0-32.0","9/12/2023, 9:03:41 AM","conditionS","","[{""page_index"":0,""viewing_time"":5162.900000095367}]","5163.599999904633","","",""
